symbol,ensembl_ID,User_ID,WT_2dpi-X1703_2dpi_log2FC,WT_2dpi-X1703_2dpi_adjPval
SPPL3,AT2G43070,AT2G43070,0.0347988633719905,0.88844150886134
TK1a,AT3G07800,AT3G07800,-0.0961470116606266,0.837509394389032
AT3G19120,AT3G19120,AT3G19120,-0.257907988219411,0.398550891575535
AT3G18770,AT3G18770,AT3G18770,-0.231386766987666,0.732773551288394
AT1G60080,AT1G60080,AT1G60080,0.522269226607575,0.15160673642136
MUB1,AT3G01050,AT3G01050,-0.314203681229201,0.119453865782242
AT1G35430,AT1G35430,AT1G35430,-0.923156384983258,0.00731412987910707
CYP 71.00,AT3G44600,AT3G44600,-0.104375347827674,0.727940860067188
CR4,AT3G59420,AT3G59420,-0.0809521487268951,0.904865614181116
IP5PI,AT1G34120,AT1G34120,0.261556656154313,0.60303370190893
CS26,AT3G03630,AT3G03630,-0.672329130715904,0.321485544442126
AT4G15080,AT4G15080,AT4G15080,0.152734523070897,0.521039451393444
AT3G49880,AT3G49880,AT3G49880,-0.593934676530128,0.0602120810737289
AT2G43280,AT2G43280,AT2G43280,-0.211357869843533,0.638928801597846
AT2G47830,AT2G47830,AT2G47830,0.281562676208838,0.375300617697305
IAMT1,AT5G55250,AT5G55250,-2.33582654423574,0.00767628997930933
PTB1,AT3G01150,AT3G01150,0.092511343798,0.716493899497354
AT1G04900,AT1G04900,AT1G04900,0.369582706809409,0.434144082008857
AT3G51650,AT3G51650,AT3G51650,0.553327307207352,0.0425616226096051
AT1G06380,AT1G06380,AT1G06380,0.18663465257932,0.681241695834522
AT3G46920,AT3G46920,AT3G46920,-0.100373840926598,0.869515683763633
AT1G79190,AT1G79190,AT1G79190,-0.341793024041823,0.276423855768163
AT3G63445,AT3G63445,AT3G63445,-0.0501926698365216,0.911104933702302
AT4G33690,AT4G33690,AT4G33690,0.00424075833984675,0.998401496704112
AT2G04620,AT2G04620,AT2G04620,0.289725187536595,0.572189590875543
AT5G19730,AT5G19730,AT5G19730,-2.01381188689172,0.421971694737045
AT3G57420,AT3G57420,AT3G57420,-0.22183754346758,0.505646966427443
AT3G48570,AT3G48570,AT3G48570,0.555212196890848,0.150834950577974
AT5G58300,AT5G58300,AT5G58300,-0.335614325327266,0.579854490571864
AT1G18950,AT1G18950,AT1G18950,0.0457206479126743,0.870740005975463
AT2G39805,AT2G39805,AT2G39805,-0.0624326499687638,0.843633372894724
 accD,ATCG00500,ATCG00500,-1.20746466458437,0.0337006816121446
AT1G44780,AT1G44780,AT1G44780,-0.684744737938064,0.186431372934775
RLP38,AT3G23120,AT3G23120,-2.4214593707748,4.06237284628413E-05
AT5G48470,AT5G48470,AT5G48470,-0.251394448193284,0.794513774374951
AT2G22690,AT2G22690,AT2G22690,0.415810731897918,0.129456041684057
AT4G15640,AT4G15640,AT4G15640,0.309116318057356,0.630788320132166
AT3G63510,AT3G63510,AT3G63510,-1.03848595199268,0.0958082147465028
AT3G03420,AT3G03420,AT3G03420,-0.00879106883419446,0.987349574676983
AT1G49650,AT1G49650,AT1G49650,-1.46643472020459,0.0250087968190254
RTE1,AT2G26070,AT2G26070,-0.910877694953236,0.00424746661226241
AT1G78110,AT1G78110,AT1G78110,0.798340729128501,0.0180328150244683
AT4G26980,AT4G26980,AT4G26980,0.59097511396551,0.0150411306060086
BGLU42,AT5G36890,AT5G36890,0.0858413073194314,0.845142034611008
AT2G06002,AT2G06002,AT2G06002,-0.170948555681962,0.875155209208613
AT5G40570,AT5G40570,AT5G40570,1.33329576249516,0.0023922708608891
ACA8 AT5G57110,AT5G57110,AT5G57110,-0.674719291566515,0.118742420962305
scpl50,AT1G15000,AT1G15000,-0.438239525272325,0.235352155901084
AT1G04540,AT1G04540,AT1G04540,-0.566492923299688,0.268108477335635
KRP6,AT3G19150,AT3G19150,0.829850564653862,0.00506420422166975
AT4G32970,AT4G32970,AT4G32970,0.0843317383505631,0.859095305855949
CIP4.1,AT4G00930,AT4G00930,0.377737553911443,0.258583877774479
AT4G28650,AT4G28650,AT4G28650,0.506466421563846,0.536736794073589
AGD2 AT1G60860,AT1G60860,AT1G60860,-0.538366199359546,0.112794017107936
CYP712A1,AT2G42250,AT2G42250,0.493865226345789,0.851948031760647
AT3G28140,AT3G28140,AT3G28140,0.032955822793574,0.951840447166729
AT4G34555,AT4G34555,AT4G34555,0.088939962852225,0.8910341433179
AT4G35985,AT4G35985,AT4G35985,-1.3129797435855,0.0364043918880109
AT2G29065,AT2G29065,AT2G29065,1.48090853132866,8.30693920556814E-06
AT1G04945,AT1G04945,AT1G04945,0.550441002416294,0.157013138895407
AT5G11350,AT5G11350,AT5G11350,0.0922451165220098,0.764935164176279
AT1G26300,AT1G26300,AT1G26300,0.539125905196376,0.0660824356667143
AT1G72840,AT1G72840,AT1G72840,0.512375642754014,0.412699504016135
Hsp70b,AT1G16030,AT1G16030,0.624951220330434,0.135428023751755
emb1703,AT3G61780,AT3G61780,-0.105947644253964,0.783644026578501
AT5G49430,AT5G49430,AT5G49430,0.207788708126481,0.569400947335073
UGT85A3,AT1G22380,AT1G22380,2.78190697368082,9.92301220773765E-10
AT1G76405,AT1G76405,AT1G76405,-0.88193278436198,0.0758658657321765
GDU3,AT5G57685,AT5G57685,1.19584582171656,0.00749346472444893
AT5G40250,AT5G40250,AT5G40250,-0.0183481662106846,0.972743273240535
CYP707A2,AT2G29090,AT2G29090,-1.08068730732603,0.0792445310338197
 FTA,AT3G59380,AT3G59380,-0.200943674372734,0.404214395382045
AT1G53100,AT1G53100,AT1G53100,0.865323402155832,0.479353334443219
AT2G03975,AT2G03975,AT2G03975,-3.3875487410535,0.114067581941662
AT5G19150,AT5G19150,AT5G19150,-0.407963939965721,0.128938088948355
FYPP1,AT1G50370,AT1G50370,0.245518483955367,0.268108477335635
AT3G25590,AT3G25590,AT3G25590,-0.510925427544222,0.517759293715391
ATE1 AT1G13690,AT1G13690,AT1G13690,-0.0807450015313114,0.823177479915868
MOT1,AT2G25680,AT2G25680,0.654562008899327,0.320108365534142
CHR8,AT2G18760,AT2G18760,0.0421613985877315,0.927714719031419
SAUR26,AT3G03850,AT3G03850,-4.44365728023645,0.000179978183058921
emb1796,AT3G49240,AT3G49240,0.375672872394577,0.744566144953511
DML2,AT3G10010,AT3G10010,-0.0381894802855674,0.944344917163297
RCF3,AT5G53060,AT5G53060,-0.123221179706616,0.785856297986926
AT5G64650,AT5G64650,AT5G64650,-0.411972822185018,0.314864612569135
AT4G00755,AT4G00755,AT4G00755,-0.212466733076331,0.547883658969115
AT3G23325,AT3G23325,AT3G23325,0.234686619462062,0.547652317979897
 SHA,AT1G17040,AT1G17040,0.438378065862792,0.221089769184018
UBP8,AT5G22030,AT5G22030,-0.151322603303157,0.617013855456059
TAF5,AT5G25150,AT5G25150,0.0132023198287496,0.980749394344682
AT3G15395,AT3G15395,AT3G15395,-0.164063733886867,0.778878817409727
PRA7,AT1G55190,AT1G55190,0.639223071622982,0.162543403368854
AT2G45730,AT2G45730,AT2G45730,-0.0752398499556691,0.868731512926828
AT2G32380,AT2G32380,AT2G32380,-0.788320872678612,0.118816839979239
AT1G26090,AT1G26090,AT1G26090,-0.139674226423422,0.713944548719802
AT2G44770,AT2G44770,AT2G44770,0.111038738323397,0.760870862796611
DTA2,AT2G45830,AT2G45830,-0.578073518646467,0.377741933523603
AT1G60740,AT1G60740,AT1G60740,3.01079084351754,5.43574599489843E-05
AT2G27080,AT2G27080,AT2G27080,0.518513601049988,0.292108169915974
AT5G06050,AT5G06050,AT5G06050,-0.187966167361615,0.756379842815256
EXPA13,AT3G03220,AT3G03220,0.164335346200653,0.842033339477391
AT5G06770,AT5G06770,AT5G06770,0.047983505366421,0.932339792236071
AT5G40530,AT5G40530,AT5G40530,0.682533499506195,0.00365557409409344
AT3G62450,AT3G62450,AT3G62450,0.305904171397718,0.323954626053577
AT5G42460,AT5G42460,AT5G42460,-0.717554522342085,0.0385918354345735
AT5G36907,AT5G36907,AT5G36907,-1.97494160721333,0.028729242473681
VPS28-2,AT4G05000,AT4G05000,-0.0659003910281977,0.831939020519411
TRFL3,AT1G17460,AT1G17460,0.15982773543326,0.816517246387575
AT5G38895,AT5G38895,AT5G38895,0.068628705845989,0.878423041689698
AT5G19890,AT5G19890,AT5G19890,3.45507213044773,0.00120912459807993
AT3G44970,AT3G44970,AT3G44970,-0.235457172785242,0.90983066432895
AT2G45685,AT2G45685,AT2G45685,-6.19295492739495,0.446299950242767
AT3G47965,AT3G47965,AT3G47965,0.28766183526022,0.57364501242104
AT2G20410,AT2G20410,AT2G20410,0.356399261504813,0.259284459703173
AT2G30890,AT2G30890,AT2G30890,-0.194543231428742,0.833126756699726
AT4G38560,AT4G38560,AT4G38560,-1.93127210611987,5.5751951875755E-06
AT1G73820,AT1G73820,AT1G73820,-0.195253677511774,0.542056913092399
IAA28,AT5G25890,AT5G25890,1.65527376532539,0.000104672377514101
VFB2,AT3G50080,AT3G50080,0.421897732253312,0.18462345775238
AT1G63300,AT1G63300,AT1G63300,-2.0139108796001,0.20828983807792
AT1G68650,AT1G68650,AT1G68650,0.376486194371849,0.225108761920103
AT2G36370,AT2G36370,AT2G36370,0.204322861444595,0.687903467670851
AT4G31140,AT4G31140,AT4G31140,-0.632203609027133,0.104351283258968
AT4G23040,AT4G23040,AT4G23040,-0.482672061332596,0.0389581025766295
AT3G07200,AT3G07200,AT3G07200,-0.769837690149194,0.0507096659702716
AT3G58020,AT3G58020,AT3G58020,-0.00981095995062621,0.986267644800438
AT2G18330,AT2G18330,AT2G18330,0.356772395368177,0.41611778660897
CYP82G1,AT3G25180,AT3G25180,1.49867642049574,0.49510977145911
MNS1,AT1G51590,AT1G51590,0.456648287038802,0.0531505221196096
TT5,AT3G55120,AT3G55120,1.18189905110724,0.0121006250771288
AT1G75510,AT1G75510,AT1G75510,0.0412184646623806,0.88786029996049
BAG5,AT1G12060,AT1G12060,0.388710342468721,0.564743377584807
AT2G28240,AT2G28240,AT2G28240,0.244853576022126,0.689621535302864
AGG3,AT5G20635,AT5G20635,0.418735667368333,0.770424498322149
AT5G49220,AT5G49220,AT5G49220,0.202021884160719,0.511816397896238
BAG2,AT5G62100,AT5G62100,-0.387991427150565,0.671390707377432
AT1G22030,AT1G22030,AT1G22030,-0.414043390766447,0.434534450550999
AT5G51630,AT5G51630,AT5G51630,-0.301139263769346,0.59550918727937
AT3G26340,AT3G26340,AT3G26340,0.452596992884746,0.138945550948081
PP2-A15,AT3G53000,AT3G53000,-0.0847497743996385,0.822266415801262
LpxC1,AT1G24793,AT1G24793,0.658634619619367,0.573378502788672
AT1G53460,AT1G53460,AT1G53460,0.0461970548169613,0.905961658475104
PUB49,AT5G67530,AT5G67530,0.245340646864431,0.274363094324941
NUB1,AT2G12550,AT2G12550,0.604024914318018,0.0415034571804058
AT5G10740,AT5G10740,AT5G10740,0.279986281003992,0.547368360548828
AT2G34010,AT2G34010,AT2G34010,0.283952242627436,0.621886445031216
ABCB27,AT5G39040,AT5G39040,0.0876299632413982,0.731928692821503
AT3G11620,AT3G11620,AT3G11620,-0.918041918049881,0.00277434767790137
AT2G31140,AT2G31140,AT2G31140,-0.0812954251884838,0.79960171981359
AT2G30710,AT2G30710,AT2G30710,0.149644646423035,0.599294093733934
AT4G37210,AT4G37210,AT4G37210,0.259624074157723,0.248196119056764
 PFI,AT1G71440,AT1G71440,-0.323419608639662,0.327971117660646
GA3OX1,AT1G15550,AT1G15550,-1.85494094504334,0.109600771482439
AT5G18210,AT5G18210,AT5G18210,-1.45850464468982,0.000305305181426665
AT5G07630,AT5G07630,AT5G07630,-0.433866310586024,0.196709350426345
AT1G80280,AT1G80280,AT1G80280,0.836002977997474,0.147257005980513
NRPB9B,AT4G16265,AT4G16265,-0.551199541708905,0.31972739480436
AT2G44360,AT2G44360,AT2G44360,0.0639044700096369,0.846859036036241
DEL2,AT5G14960,AT5G14960,0.162519084760216,0.810600658807318
AT4G28310,AT4G28310,AT4G28310,1.57047843611189,0.0807003019137344
AT3G24760,AT3G24760,AT3G24760,0.421721003170368,0.287420605733608
AT4G31890,AT4G31890,AT4G31890,-1.1069202015227,0.287028242801429
AT3G28760,AT3G28760,AT3G28760,-0.55577979977703,0.235975014821876
AT1G30540,AT1G30540,AT1G30540,-0.261257642971685,0.340375958171953
rpl20,ATCG00660,ATCG00660,-0.906506301145002,0.532910548316219
AT5G07980,AT5G07980,AT5G07980,0.359505241566346,0.246730315775598
AT4G03820,AT4G03820,AT4G03820,0.284640713001564,0.628425443466486
AT4G35980,AT4G35980,AT4G35980,0.399642935024081,0.186935924246703
AT2G04795,AT2G04795,AT2G04795,0.92141266601175,0.0568627682657716
AT3G43270,AT3G43270,AT3G43270,-1.40640640578637,0.00110239594385812
THY-2,AT4G34570,AT4G34570,-0.61141779003296,0.14292707486256
AT4G17620,AT4G17620,AT4G17620,0.190344792204983,0.554518167051542
IQD 5,AT3G22190,AT3G22190,-0.102530226014122,0.759153035091242
AT4G02900,AT4G02900,AT4G02900,-0.52929468985953,0.21272124398059
AT5G43720,AT5G43720,AT5G43720,-0.00772799012152507,0.989770529517093
AT1G61500,AT1G61500,AT1G61500,-0.428824722660269,0.505646966427443
AT5G66740,AT5G66740,AT5G66740,-2.45660947665287,0.321416782942253
AT4G28940,AT4G28940,AT4G28940,4.44164054419879,0.000316464751681312
AT3G56580,AT3G56580,AT3G56580,0.00170385587653745,0.999990669122386
AT3G09032,AT3G09032,AT3G09032,-3.22095855506949,4.51206759705563E-06
PDF2 AT3G22480,AT3G22480,AT3G22480,0.0324620951835919,0.917557902131706
AT4G08330,AT4G08330,AT4G08330,-0.194073175445695,0.629113915108532
ULT1,AT4G28190,AT4G28190,-2.39217365798789,0.0690758612599755
AT1G09900,AT1G09900,AT1G09900,-0.190584892646998,0.75960349069708
AT5G28850,AT5G28850,AT5G28850,-0.0256576411739148,0.932641204873267
AT4G14600,AT4G14600,AT4G14600,0.448930306198249,0.191471891547325
UBC23,AT2G16920,AT2G16920,0.447843423088796,0.0614572579393677
WRKY31,AT4G22070,AT4G22070,0.751116917818026,0.260531406715312
AT5G10050,AT5G10050,AT5G10050,0.132943669192798,0.732503414236309
AT5G44585,AT5G44585,AT5G44585,-5.24457299462136,1.86756250295356E-06
PKT4,AT1G04710,AT1G04710,-0.175482656291407,0.732565332915914
AT5G61880,AT5G61880,AT5G61880,0.954286416508919,0.0610289443768899
AT5G19875,AT5G19875,AT5G19875,0.0112220670653773,0.995506608978754
AT4G23490,AT4G23490,AT4G23490,-0.599235902509696,0.537593653490704
AT3G51640,AT3G51640,AT3G51640,0.58911002732529,0.0198505812728985
AT3G53950,AT3G53950,AT3G53950,-0.765558636914838,0.021223914065642
AT2G32910,AT2G32910,AT2G32910,0.29680931669224,0.154505095040183
TBL16,AT5G20680,AT5G20680,0.584727785429336,0.0281696568803265
HMT-1,AT3G25900,AT3G25900,0.00513477037415502,1
HSFA1D,AT1G32330,AT1G32330,0.617344656947448,0.033484155652424
AtIPCS3,AT2G29525,AT2G29525,0.280214134202957,0.628081495640888
 RNL,AT1G07910,AT1G07910,-0.103943836253763,0.721235457379951
GAUT11,AT1G18580,AT1G18580,0.0539498476959984,0.869290217332539
AT2G41330,AT2G41330,AT2G41330,0.686068572006573,0.560025422149793
 GPT,AT2G41490,AT2G41490,0.102795132339275,0.775037242930835
GHR1,AT4G20940,AT4G20940,-2.67698881447074,0.0767283816793776
YSL8,AT1G48370,AT1G48370,1.68229294009427,0.00141765284853882
AT2G47350,AT2G47350,AT2G47350,0.156088884770366,0.669732720246579
UCH1,AT5G16310,AT5G16310,-0.428382315267949,0.234117925479291
ABCI1,AT1G63270,AT1G63270,-0.0340616778732639,0.944874539936488
AT3G14750,AT3G14750,AT3G14750,-0.789879571708738,0.0329869959180066
ARFB1A,AT2G15310,AT2G15310,1.86139140176118,7.38194417120249E-05
ALY1,AT5G27610,AT5G27610,1.30246678403715,0.00638278494545997
AT1G48360,AT1G48360,AT1G48360,0.144435888568123,0.722831278158011
RBL AT3G55510,AT3G55510,AT3G55510,0.293060541998214,0.461169457184562
ABO3,AT1G66600,AT1G66600,2.58161816833529,0.00656326765499238
AT3G09720,AT3G09720,AT3G09720,0.646440667288568,0.128672722941148
FUS5,AT1G02090,AT1G02090,0.462113365170395,0.0286952463182127
AT5G21910,AT5G21910,AT5G21910,-0.533211806689751,0.592502887743235
AT3G01590,AT3G01590,AT3G01590,-0.302400956391679,0.186894929976305
AT5G22100,AT5G22100,AT5G22100,0.243597351534136,0.525376560353145
SQS2,AT4G34650,AT4G34650,-1.4289205127877,0.19652198127818
AT4G31398,AT4G31398,AT4G31398,0.875877734269212,0.172497279954332
AT2G47950,AT2G47950,AT2G47950,3.89261665161779,9.7258855311428E-05
FT1,AT2G03220,AT2G03220,-0.578332250227196,0.178428749318793
AT1G29560,AT1G29560,AT1G29560,-0.457645965203596,0.593293344915925
FRO4,AT5G23980,AT5G23980,-1.76283328595969,0.0454599625448817
 CENP-C,AT1G15660,AT1G15660,-0.281867188502605,0.549354080872507
AT3G12040,AT3G12040,AT3G12040,0.0556116985005856,0.929778032941643
AT3G02280,AT3G02280,AT3G02280,0.329951326379706,0.314055081070878
AT3G59490,AT3G59490,AT3G59490,-0.334270450583688,0.423970064472504
AT1G80960,AT1G80960,AT1G80960,0.237541974359661,0.484018908955273
AT1G18910,AT1G18910,AT1G18910,0.0817735190740888,0.914679627566841
AT5G57860,AT5G57860,AT5G57860,0.172552859982393,0.595677922736895
DRIP2,AT2G30580,AT2G30580,0.619038026292507,0.060452267441498
INT2,AT1G30220,AT1G30220,2.40975368277869,0.000698335830588394
AT5G16200,AT5G16200,AT5G16200,0.0448944388848996,0.946551780634572
LUL 2.00,AT3G53410,AT3G53410,0.381041411385809,0.224556273341163
AT1G20410,AT1G20410,AT1G20410,0.249056224907784,0.645452809278792
AT1G08280,AT1G08280,AT1G08280,0.852762126439331,0.0266731652669255
CPSF73-I,AT1G61010,AT1G61010,-0.0648709438899311,0.838916855127119
RKF1,AT1G29750,AT1G29750,0.0135294428535187,0.973827688328896
AT1G42480,AT1G42480,AT1G42480,0.200218561765189,0.656462636549975
RSZ22a,AT2G24590,AT2G24590,0.0130953182624997,0.978756706240128
RH20,AT1G55150,AT1G55150,-0.127799329170928,0.739206458718309
AT4G27340,AT4G27340,AT4G27340,0.0780594778669369,0.858028996036804
PROPEP5,AT5G09990,AT5G09990,1.29010885856573,0.0256256686891447
AT4G32820,AT4G32820,AT4G32820,0.0988449667555047,0.819258635875476
AT1G20380,AT1G20380,AT1G20380,1.32251555034784,0.0136561158770392
AT1G48970,AT1G48970,AT1G48970,0.0939727405613791,0.746088141730275
GR-RBP3,AT5G61030,AT5G61030,-0.127501738696901,0.836617026272463
AT2G16890,AT2G16890,AT2G16890,-0.355233864794094,0.813305273468207
AT5G52660,AT5G52660,AT5G52660,0.0356464107170735,0.937829606284923
AT5G63000,AT5G63000,AT5G63000,0.295213942983845,0.424571170721469
AT5G48775,AT5G48775,AT5G48775,0.0706584938756403,0.885017551257393
AT5G02755,AT5G02755,AT5G02755,-0.99734917236991,0.344815029503957
AT2G17150,AT2G17150,AT2G17150,-0.0287101100509214,0.952504344589607
ARLA1A,AT5G37680,AT5G37680,0.196274803733514,0.492065126468182
AT3G57350,AT3G57350,AT3G57350,-0.208032402946642,0.601207143544219
AT4G28440,AT4G28440,AT4G28440,0.171811150987739,0.519305740874124
TPK2,AT2G44750,AT2G44750,0.0229065144101906,0.970148115798941
AT4G39860,AT4G39860,AT4G39860,0.717880825736548,0.0312122292204494
SHH1,AT1G15215,AT1G15215,-0.192093730466882,0.685352154992159
AT3G43740,AT3G43740,AT3G43740,-0.060859111204165,0.872253945320151
AT2G41905,AT2G41905,AT2G41905,-0.771943340797751,0.400560308729245
AT4G24970,AT4G24970,AT4G24970,-2.10688205096857,6.26347334752614E-05
AT1G14600,AT1G14600,AT1G14600,-0.213014501927353,0.548158014411889
AT5G39790,AT5G39790,AT5G39790,-0.59896611234069,0.266448967054408
CRK6,AT4G23140,AT4G23140,-0.807831189690756,0.392411412217471
HDA6,AT5G63110,AT5G63110,-0.00143021400989585,1
AT1G66660,AT1G66660,AT1G66660,0.255808730549491,0.515797077560052
SCRL7,AT1G60989,AT1G60989,-0.363593608531847,0.498638314357614
AT5G16140,AT5G16140,AT5G16140,-0.967785484529946,0.0297497348914778
AT4G28180,AT4G28180,AT4G28180,-2.57647998469241,1.61034805889889E-05
AT1G24240,AT1G24240,AT1G24240,-0.62761270899401,0.0580711944088517
AT2G19400,AT2G19400,AT2G19400,-0.442593323460136,0.461137719437988
AT3G05250,AT3G05250,AT3G05250,-0.00610704015303962,0.989930811368185
AT5G35730,AT5G35730,AT5G35730,0.0540504343263387,0.867055780563963
AT1G07607,AT1G07607,AT1G07607,0.995325847773198,0.0522393247429404
AT3G10530,AT3G10530,AT3G10530,0.2609462024582,0.510362861217483
AT4G25800,AT4G25800,AT4G25800,0.21817573249327,0.675754921846295
AT1G16650,AT1G16650,AT1G16650,0.324013738884486,0.373454680511475
TBL13,AT2G14530,AT2G14530,-0.48625004073851,0.111786332305208
AT1G33265,AT1G33265,AT1G33265,0.284199999010754,0.636790233112171
AT1G51645,AT1G51645,AT1G51645,-0.615133468412944,0.159594438842564
AT3G29310,AT3G29310,AT3G29310,0.384787391762173,0.0972728107794403
AT4G29420,AT4G29420,AT4G29420,-0.0261436267260999,0.964454028786508
AT2G31240,AT2G31240,AT2G31240,0.417866232893684,0.188501543170187
UVH1,AT5G41150,AT5G41150,-0.119859852556763,0.732537679434763
AT5G42320,AT5G42320,AT5G42320,0.201697233668833,0.462329888531383
AT3G12370,AT3G12370,AT3G12370,0.0925078313064678,0.799661713054194
AT2G21630,AT2G21630,AT2G21630,-0.0949745574902375,0.820784337364649
AIRP1,AT4G23450,AT4G23450,1.03005821910968,0.0471339360648303
AT5G48680,AT5G48680,AT5G48680,0.096086085999111,0.8165019116688
AT3G59470,AT3G59470,AT3G59470,0.700404511336939,0.0486598482199051
GCD1,AT5G62270,AT5G62270,-0.0484127715620514,0.901102448147419
AT3G25430,AT3G25430,AT3G25430,-0.0335642369577648,0.95745344366439
AT5G53030,AT5G53030,AT5G53030,0.981091863729666,0.0179042927767673
AT1G23205,AT1G23205,AT1G23205,-0.12934723860291,0.926189109506481
AT2G46380,AT2G46380,AT2G46380,-1.8800052653049,0.00186027954220843
AT1G53350,AT1G53350,AT1G53350,-0.779266209061419,0.00796473286510562
AFP2,AT1G13740,AT1G13740,-0.830746522295745,0.045636470678202
AT2G14850,AT2G14850,AT2G14850,0.0559887612250186,0.894531144813609
AT2G33510,AT2G33510,AT2G33510,-0.0462646684458337,0.933105792053737
AT1G11905,AT1G11905,AT1G11905,0.517167106843989,0.136807796651135
GRF7 AT5G53660,AT5G53660,AT5G53660,1.71501732725918,0.000463458452914607
AT1G22860,AT1G22860,AT1G22860,-0.357087177822206,0.25450405343185
GONST3,AT1G76340,AT1G76340,-0.50063395729599,0.148904603340394
AT3G60850,AT3G60850,AT3G60850,0.130160347213975,0.725806558824188
EMB1674,AT1G58210,AT1G58210,-0.250184007655113,0.430917355355594
AT1G75670,AT1G75670,AT1G75670,-0.125574400021448,0.784276111656902
MOS7,AT5G05680,AT5G05680,-0.0896872513779481,0.849971238963638
AUG3,AT5G48520,AT5G48520,-0.18219451560606,0.683339729221437
AT3G20490,AT3G20490,AT3G20490,1.38391410916681,0.00162506664005003
AT1G67328,AT1G67328,AT1G67328,-5.04101861277876,0.134248105500167
AT5G07900,AT5G07900,AT5G07900,-0.78525735348036,0.122437122920994
AT1G50510,AT1G50510,AT1G50510,0.281182890018956,0.289347482789533
AT5G42470,AT5G42470,AT5G42470,0.0600266295943114,0.866945465952355
AT3G63220,AT3G63220,AT3G63220,0.271390892158613,0.425620644256925
ILL3,AT5G54140,AT5G54140,0.773019241747578,0.00479516971607495
AT5G19070,AT5G19070,AT5G19070,0.060472860800635,0.885667458397687
AT1G48780,AT1G48780,AT1G48780,0.0788802866286502,0.887940007146865
MSI1,AT5G58230,AT5G58230,0.157320009528326,0.690442468598565
SUVH6,AT2G22740,AT2G22740,-0.224417176906533,0.50317815877381
AT5G47440,AT5G47440,AT5G47440,-4.07273662420608,0.00146014752074223
AT5G64640,AT5G64640,AT5G64640,-1.00063369107142,0.0411424931346611
AT1G02620,AT1G02620,AT1G02620,-1.67860804708672,0.0169543710449463
AT1G64600,AT1G64600,AT1G64600,0.477180345086204,0.525870172778214
AT2G32200,AT2G32200,AT2G32200,-3.41995093362226,3.7034822871363E-05
ARPC1A,AT2G30910,AT2G30910,-0.139709179612611,0.798723596260694
AT2G37930,AT2G37930,AT2G37930,-0.695303282832723,0.211167734901388
AT1G13570,AT1G13570,AT1G13570,-0.338094298966139,0.348438987673079
AT1G11020,AT1G11020,AT1G11020,-0.223457521487127,0.455658130351702
AT3G08620,AT3G08620,AT3G08620,0.408400949442438,0.320757936678307
AT5G59790,AT5G59790,AT5G59790,-1.42397391795288,1.46637684747493E-06
AT3G45443,AT3G45443,AT3G45443,0.0846859195489118,0.870263172513108
MSRA5,AT2G18030,AT2G18030,0.0428916630136219,0.908608019777818
ASHR2,AT2G19640,AT2G19640,0.446819902136089,0.220312404363804
AT4G15955,AT4G15955,AT4G15955,0.711092503213249,0.0146027969342967
AT4G31210,AT4G31210,AT4G31210,-0.262335002700903,0.618147267959618
GIP 2.00,AT1G73790,AT1G73790,1.22720064060491,0.00883684889576591
P1R1,AT5G57780,AT5G57780,-2.67708821932685,0.0864113236290301
AT3G58630,AT3G58630,AT3G58630,0.00461781866620647,0.995903435654108
FLN2,AT1G69200,AT1G69200,-0.0547548899728881,0.947765632582691
 LPPbeta,AT4G22550,AT4G22550,-0.302055130898527,0.622716780042452
AT1G52710,AT1G52710,AT1G52710,-0.34344376588645,0.507144435547154
ZFN2,AT2G32930,AT2G32930,-0.830124553893911,0.0127570544464155
AT3G14120,AT3G14120,AT3G14120,-0.289351681342599,0.37741404994353
AT4G17650,AT4G17650,AT4G17650,0.748228996939996,0.00092607802437968
AT5G09760,AT5G09760,AT5G09760,-0.844475913297493,0.337117828434638
AT5G65860,AT5G65860,AT5G65860,0.11012631223298,0.853723851356259
AT1G36060,AT1G36060,AT1G36060,-3.1649936642413,0.0018319107495559
AT1G33340,AT1G33340,AT1G33340,-1.63316209218711,0.000127447583685755
AT5G19420,AT5G19420,AT5G19420,0.456301606316742,0.1415691704332
AT3G51390,AT3G51390,AT3G51390,0.346239903567494,0.164932860252675
AT1G63480,AT1G63480,AT1G63480,-0.724103349509914,0.110336798431972
VPS20.2,AT5G09260,AT5G09260,0.522435895709921,0.0595914369136295
MUG7,AT3G05850,AT3G05850,0.379311055233637,0.351760689927837
AT1G58220,AT1G58220,AT1G58220,0.0128490704906803,0.978214152595
AT3G01360,AT3G01360,AT3G01360,0.614506988750181,0.0235641278147258
AT2G28060,AT2G28060,AT2G28060,0.269640096101676,0.482365032657708
AT3G07930,AT3G07930,AT3G07930,-0.0706739810024555,0.869075191564486
AT5G44080,AT5G44080,AT5G44080,0.178056590296609,0.469253487047917
 PYM,AT1G11400,AT1G11400,-0.15109969694287,0.71669663391769
ARP 6.00,AT3G33520,AT3G33520,-0.107503812949583,0.730933202723511
AT4G12640,AT4G12640,AT4G12640,0.256503317881615,0.467307945436242
AT1G47640,AT1G47640,AT1G47640,0.0577047469325047,0.835364845414671
AT2G24195,AT2G24195,AT2G24195,2.28369847616361,0.0177823362518739
ASG3,AT2G44980,AT2G44980,0.510652185479859,0.182883813947922
EMB2804,AT3G10220,AT3G10220,-0.331160482884001,0.257645779167427
AT5G12880,AT5G12880,AT5G12880,1.04390186801886,0.131099667707204
